Titulo;Imagem;Link;Status Lote;Lance Atual;Visitas_lances
Leilão 24178 - 0025 -  PEUGEOT 2008 ALLURE AT 16/17 ;https://photos.sodresantoro.com.br/veiculos/24178/2402839/1685557280_C1420984A.JPG?ims=430x323;/leilao/24178/lote/2402839/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 09:48;R$ 21.500;Visitas: 677 | Lances: 42
Leilão 24178 - 0026 -  PEUGEOT HOGGAR XLINE 11/12 ;https://photos.sodresantoro.com.br/veiculos/24178/2402861/1682708447_C1414373A.JPG?ims=430x323;/leilao/24178/lote/2402861/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 09:48;R$ 7.500;Visitas: 783 | Lances: 13
Leilão 24178 - 0027 -  VOLKSWAGEN SAVEIRO CS ST MB 14/15 ;https://photos.sodresantoro.com.br/veiculos/24178/2402862/1684785629_C1419058A.JPG?ims=430x323;/leilao/24178/lote/2402862/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 09:49;R$ 19.500;Visitas: 886 | Lances: 38
Leilão 24178 - 0028 -  FIAT FIORINO 1.4 FLEX 15/15 ;https://photos.sodresantoro.com.br/veiculos/24178/2402863/1685556896_C1420978A.JPG?ims=430x323;/leilao/24178/lote/2402863/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 09:50;R$ 21.500;Visitas: 928 | Lances: 43
Leilão 24178 - 0029 -  DAF XF FTS 480 SSC 21/21 ;https://photos.sodresantoro.com.br/veiculos/24178/2402864/1684522816_C1418760A.JPG?ims=430x323;/leilao/24178/lote/2402864/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 09:51;R$ 170.000;Visitas: 974 | Lances: 32
Leilão 24178 - 0030 -  CHEV SPIN 1.8L AT LT 14/15 ;https://photos.sodresantoro.com.br/veiculos/24178/2402865/1688494106_C1386448A.JPG?ims=430x323;/leilao/24178/lote/2402865/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 09:51;R$ 21.500;Visitas: 1661 | Lances: 37
Leilão 24178 - 0031 -  VOLKSWAGEN GOL 1.0L MC4 20/21 ;https://photos.sodresantoro.com.br/veiculos/24178/2402866/1676578827_C1399332A.JPG?ims=430x323;/leilao/24178/lote/2402866/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 09:52;R$ 19.700;Visitas: 1342 | Lances: 33
Leilão 24178 - 0032 -  YAMAHA YS 150 FAZER SED 22/22 ;https://photos.sodresantoro.com.br/veiculos/24178/2402840/1685998073_C1421737A.JPG?ims=430x323;/leilao/24178/lote/2402840/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 09:53;R$ 7.200;Visitas: 958 | Lances: 36
Leilão 24178 - 0033 -  FIAT FIORINO WORKING 21/21 ;https://photos.sodresantoro.com.br/veiculos/24178/2402867/1688474985_C1412071A.JPG?ims=430x323;/leilao/24178/lote/2402867/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 09:54;R$ 31.000;Visitas: 634 | Lances: 61
Leilão 24178 - 0034 -  FIAT UNO MILLE ECONOMY 10/11 ;https://photos.sodresantoro.com.br/veiculos/24178/2402868/1687205936_C1422211A.JPG?ims=430x323;/leilao/24178/lote/2402868/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 09:54;R$ 8.500;Visitas: 946 | Lances: 14
Leilão 24178 - 0035 -  FIAT PALIO WK ADVEN FLEX 13/14 ;https://photos.sodresantoro.com.br/veiculos/24178/2402869/1686325343_C1422686A.JPG?ims=430x323;/leilao/24178/lote/2402869/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 09:55;R$ 23.500;Visitas: 1309 | Lances: 35
Leilão 24178 - 0036 -  FIAT FIORINO FLEX 07/08 ;https://photos.sodresantoro.com.br/veiculos/24178/2402870/1686674015_C1423013A.JPG?ims=430x323;/leilao/24178/lote/2402870/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 09:56;R$ 8.000;Visitas: 811 | Lances: 36
Leilão 24178 - 0037 -  FIAT FIORINO 1.4 FLEX 15/16 ;https://photos.sodresantoro.com.br/veiculos/24178/2402871/1687205940_C1419404A.JPG?ims=430x323;/leilao/24178/lote/2402871/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 09:57;R$ 15.000;Visitas: 735 | Lances: 30
Leilão 24178 - 0038 -  FIAT ARGO DRIVE 1.0 18/18 ;https://photos.sodresantoro.com.br/veiculos/24178/2402872/1685479626_C1420368A.JPG?ims=430x323;/leilao/24178/lote/2402872/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 09:57;R$ 13.500;Visitas: 367 | Lances: 25
Leilão 24178 - 0039 -  CITROEN C4 CACTUS SHINE T 19/19 ;https://photos.sodresantoro.com.br/veiculos/24178/2402873/1684767896_C1418769A.JPG?ims=430x323;/leilao/24178/lote/2402873/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 09:58;R$ 22.500;Visitas: 635 | Lances: 28
Leilão 24178 - 0040 -  HONDA FIT CX 13/14 ;https://photos.sodresantoro.com.br/veiculos/24178/2402874/1686067589_C1421897A.JPG?ims=430x323;/leilao/24178/lote/2402874/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 09:59;R$ 25.000;Visitas: 1233 | Lances: 42
Leilão 24178 - 0041 -  CHEVROLET CORSA SEDAN PREMIUM 06/06 ;https://photos.sodresantoro.com.br/veiculos/24178/2402841/1686765992_C1423659A.JPG?ims=430x323;/leilao/24178/lote/2402841/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:00;R$ 11.200;Visitas: 855 | Lances: 52
Leilão 24178 - 0042 -  RENAULT SANDERO EXP 16SCE 18/19 ;https://photos.sodresantoro.com.br/veiculos/24178/2402875/1685479670_C1420371A.JPG?ims=430x323;/leilao/24178/lote/2402875/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:00;R$ 15.000;Visitas: 542 | Lances: 29
Leilão 24178 - 0043 -  VOLKSWAGEN GOLF 1.6 SPORTLINE 09/10 ;https://photos.sodresantoro.com.br/veiculos/24178/2402876/1686336222_C1422688A.JPG?ims=430x323;/leilao/24178/lote/2402876/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:01;R$ 11.000;Visitas: 1446 | Lances: 46
Leilão 24178 - 0044 -  HONDA FIT LX FLEX 12/13 ;https://photos.sodresantoro.com.br/veiculos/24178/2402877/1685031389_C1419375A.JPG?ims=430x323;/leilao/24178/lote/2402877/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:02;R$ 25.000;Visitas: 1424 | Lances: 50
Leilão 24178 - 0045 -  VOLKSWAGEN VOYAGE 1.6 COMFORTL 12/13 ;https://photos.sodresantoro.com.br/veiculos/24178/2402878/1686771592_C1423660A.JPG?ims=430x323;/leilao/24178/lote/2402878/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:03;R$ 10.500;Visitas: 908 | Lances: 20
Leilão 24178 - 0046 -  CHEVROLET ASTRA HB 4P ADVANTAGE 11/11 ;https://photos.sodresantoro.com.br/veiculos/24178/2402879/1688483207_C1423611A.JPG?ims=430x323;/leilao/24178/lote/2402879/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:03;R$ 16.500;Visitas: 1418 | Lances: 24
Leilão 24178 - 0047 -  FORD KA SE 1.5 HA B 18/18 ;https://photos.sodresantoro.com.br/veiculos/24178/2402880/1686151671_C1422210A.JPG?ims=430x323;/leilao/24178/lote/2402880/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:04;R$ 22.500;Visitas: 792 | Lances: 34
Leilão 24178 - 0048 -  HONDA FIT LX FLEX 13/14 ;https://photos.sodresantoro.com.br/veiculos/24178/2402881/1686595020_C1423131A.JPG?ims=430x323;/leilao/24178/lote/2402881/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:05;R$ 20.500;Visitas: 1308 | Lances: 41
Leilão 24178 - 0049 -  HYUNDAI TUCSON GLSB 13/14 ;https://photos.sodresantoro.com.br/veiculos/24178/2402842/1687291710_C1380290A.JPG?ims=430x323;/leilao/24178/lote/2402842/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:06;R$ 18.500;Visitas: 787 | Lances: 30
Leilão 24178 - 0050 -  HONDA BIZ 125 ES 15/15 ;https://photos.sodresantoro.com.br/veiculos/24178/2402882/1684160354_C1417487A.JPG?ims=430x323;/leilao/24178/lote/2402882/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:06;R$ 4.800;Visitas: 631 | Lances: 24
Leilão 24178 - 0051 -  FORD ECOSPORT XLT 09/09 ;https://photos.sodresantoro.com.br/veiculos/24178/2402843/1681154893_C1410494A.JPG?ims=430x323;/leilao/24178/lote/2402843/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:07;R$ 13.000;Visitas: 1359 | Lances: 51
Leilão 24178 - 0052 -  CITROEN C3 EXCL FLEX 10/11 ;https://photos.sodresantoro.com.br/veiculos/24178/2402831/1682023480_C1405235A.JPG?ims=430x323;/leilao/24178/lote/2402831/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:08;R$ 10.000;Visitas: 1057 | Lances: 20
Leilão 24178 - 0053 -  CHEVROLET CELTA 4P SPIRIT 07/07 ;https://photos.sodresantoro.com.br/veiculos/24178/2402883/1682696884_C1414274A.JPG?ims=430x323;/leilao/24178/lote/2402883/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:09;R$ 4.600;Visitas: 490 | Lances: 16
Leilão 24178 - 0054 -  RENAULT CAPTUR LIFE 19/20 ;https://photos.sodresantoro.com.br/veiculos/24178/2402832/1678308130_C1403292A.JPG?ims=430x323;/leilao/24178/lote/2402832/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:09;R$ 30.000;Visitas: 1386 | Lances: 37
Leilão 24178 - 0055 -  FIAT IDEA ATTRACTIVE 1.4 12/13 ;https://photos.sodresantoro.com.br/veiculos/24178/2402884/1685478460_C1420812A.JPG?ims=430x323;/leilao/24178/lote/2402884/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:10;R$ 10.000;Visitas: 819 | Lances: 18
Leilão 24178 - 0056 -  HONDA FIT LX FLEX 13/14 ;https://photos.sodresantoro.com.br/veiculos/24178/2402885/1684269809_C1417908A.JPG?ims=430x323;/leilao/24178/lote/2402885/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:11;R$ 13.500;Visitas: 500 | Lances: 23
Leilão 24178 - 0057 -  CHEVROLET CELTA 4P SPIRIT 08/08 ;https://photos.sodresantoro.com.br/veiculos/24178/2402844/1685047044_C1419838A.JPG?ims=430x323;/leilao/24178/lote/2402844/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:12;R$ 12.000;Visitas: 1107 | Lances: 46
Leilão 24178 - 0058 -  HYUNDAI HB20 1.0M COMFOR 16/17 ;https://photos.sodresantoro.com.br/veiculos/24178/2402886/1684356578_C1418271A.JPG?ims=430x323;/leilao/24178/lote/2402886/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:12;R$ 18.500;Visitas: 899 | Lances: 37
Leilão 24178 - 0059 -  NISSAN VERSA FLEX 12/13 ;https://photos.sodresantoro.com.br/veiculos/24178/2402887/1685047295_C1419953A.JPG?ims=430x323;/leilao/24178/lote/2402887/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:13;R$ 20.500;Visitas: 1149 | Lances: 29
Leilão 24178 - 0060 -  CHEVROLET CLASSIC LIFE 08/08 ;https://photos.sodresantoro.com.br/veiculos/24178/2402888/1685637961_C1421074A.JPG?ims=430x323;/leilao/24178/lote/2402888/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:14;R$ 5.200;Visitas: 547 | Lances: 18
Leilão 24178 - 0061 -  TOYOTA ETIOS HB X 13/13 ;https://photos.sodresantoro.com.br/veiculos/24178/2402930/1686170320_C1422512A.JPG?ims=430x323;/leilao/24178/lote/2402930/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:15;R$ 14.000;Visitas: 631 | Lances: 14
Leilão 24178 - 0062 -  TOYOTA YARIS SA 19/20 ;https://photos.sodresantoro.com.br/veiculos/24178/2403020/1685997892_C1421909A.JPG?ims=430x323;/leilao/24178/lote/2403020/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:15;R$ 36.500;Visitas: 1430 | Lances: 62
Leilão 24178 - 0063 -  CHEVROLET CRUZE LTZ HB 14/14 ;https://photos.sodresantoro.com.br/veiculos/24178/2402940/1685622428_C1420999A.JPG?ims=430x323;/leilao/24178/lote/2402940/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:16;R$ 22.000;Visitas: 1266 | Lances: 41
Leilão 24178 - 0064 -  FIAT UNO WAY 1.4 11/12 ;https://photos.sodresantoro.com.br/veiculos/24178/2402946/1676310682_C1398323A.JPG?ims=430x323;/leilao/24178/lote/2402946/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:17;R$ 14.000;Visitas: 893 | Lances: 20
Leilão 24178 - 0065 -  VOLKSWAGEN FOX 1.0 10/10 ;https://photos.sodresantoro.com.br/veiculos/24178/2402933/1687966379_C1426264A.JPG?ims=430x323;/leilao/24178/lote/2402933/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:18;R$ 6.500;Visitas: 479 | Lances: 12
Leilão 24178 - 0066 -  CHEVROLET ONIX 1.4MT LT 12/13 ;https://photos.sodresantoro.com.br/veiculos/24178/2402942/1686671869_C1423369A.JPG?ims=430x323;/leilao/24178/lote/2402942/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:18;R$ 7.500;Visitas: 948 | Lances: 15
Leilão 24178 - 0067 -  RENAULT KWID ZEN 22/23 ;https://photos.sodresantoro.com.br/veiculos/24178/2402911/1686340315_C1422870A.JPG?ims=430x323;/leilao/24178/lote/2402911/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:19;R$ 16.700;Visitas: 466 | Lances: 28
Leilão 24178 - 0068 -  FIAT PALIO FIRE 15/15 ;https://photos.sodresantoro.com.br/veiculos/24178/2402912/1686843847_C1423926A.JPG?ims=430x323;/leilao/24178/lote/2402912/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:20;R$ 5.500;Visitas: 701 | Lances: 11
Leilão 24178 - 0069 -  VOLKSWAGEN GOL 1.0 09/10 ;https://photos.sodresantoro.com.br/veiculos/24178/2402923/1677702833_C1401698A.JPG?ims=430x323;/leilao/24178/lote/2402923/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:21;R$ 9.600;Visitas: 787 | Lances: 38
Leilão 24178 - 0070 -  RENAULT SCENIC 05/06 ;https://photos.sodresantoro.com.br/veiculos/24178/2403016/1686169275_C1422568A.JPG?ims=430x323;/leilao/24178/lote/2403016/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:21;R$ 800;Visitas: 337 | Lances: 4
Leilão 24178 - 0071 -  FIAT DOBLO ADV 1.8 FLEX 14/14 ;https://photos.sodresantoro.com.br/veiculos/24178/2403018/1685384198_C1420510A.JPG?ims=430x323;/leilao/24178/lote/2403018/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:22;R$ 20.000;Visitas: 946 | Lances: 36
Leilão 24178 - 0072 -  VOLKSWAGEN GOL 1.0 09/09 ;https://photos.sodresantoro.com.br/veiculos/24178/2402934/1687453776_C1425390A.JPG?ims=430x323;/leilao/24178/lote/2402934/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:23;R$ 6.000;Visitas: 313 | Lances: 23
Leilão 24178 - 0073 -  FIAT UNO WAY 1.0 14/14 ;https://photos.sodresantoro.com.br/veiculos/24178/2403014/1687528422_C1425502A.JPG?ims=430x323;/leilao/24178/lote/2403014/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:24;R$ 18.000;Visitas: 542 | Lances: 34
Leilão 24178 - 0074 -  JEEP COMPASS LIMITED 17/18 ;https://photos.sodresantoro.com.br/veiculos/24178/2402929/1686054848_C1421969A.JPG?ims=430x323;/leilao/24178/lote/2402929/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:24;R$ 37.000;Visitas: 763 | Lances: 46
Leilão 24178 - 0075 -  VOLKSWAGEN GOLF 1.6 SPORTLINE 13/14 ;https://photos.sodresantoro.com.br/veiculos/24178/2403013/1687185409_C1424431A.JPG?ims=430x323;/leilao/24178/lote/2403013/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:25;R$ 37.000;Visitas: 1617 | Lances: 67
Leilão 24178 - 0076 -  CHEVROLET PRISMA 1.4L LT 11/12 ;https://photos.sodresantoro.com.br/veiculos/24178/2402928/1687791305_C1425810A.JPG?ims=430x323;/leilao/24178/lote/2402928/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:26;R$ 12.000;Visitas: 990 | Lances: 20
Leilão 24178 - 0077 -  FORD FOCUS 2L FC FLEX 12/13 ;https://photos.sodresantoro.com.br/veiculos/24178/2403012/1687790937_C1425806A.JPG?ims=430x323;/leilao/24178/lote/2403012/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:27;R$ 14.500;Visitas: 993 | Lances: 24
Leilão 24178 - 0078 -  FIAT BRAVO ABSOLUTE DUAL 11/12 ;https://photos.sodresantoro.com.br/veiculos/24178/2403015/1687440985_C1425257A.JPG?ims=430x323;/leilao/24178/lote/2403015/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:27;R$ 10.500;Visitas: 495 | Lances: 19
Leilão 24178 - 0079 -  VOLKSWAGEN PASSAT CC 3.6 FSI 10/11 ;https://photos.sodresantoro.com.br/veiculos/24178/2403017/1687528502_C1425537A.JPG?ims=430x323;/leilao/24178/lote/2403017/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:28;R$ 25.500;Visitas: 1227 | Lances: 47
Leilão 24178 - 0080 -  CHEVROLET VECTRA SEDAN ELEGANCE 08/08 ;https://photos.sodresantoro.com.br/veiculos/24178/2402924/1684961772_C1419338A.JPG?ims=430x323;/leilao/24178/lote/2402924/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:29;R$ 7.600;Visitas: 630 | Lances: 33
Leilão 24178 - 0081 -  FIAT SIENA EL FLEX 10/10 ;https://photos.sodresantoro.com.br/veiculos/24178/2402913/1682021246_C1412980A.JPG?ims=430x323;/leilao/24178/lote/2402913/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:30;R$ 6.000;Visitas: 276 | Lances: 8
Leilão 24178 - 0082 -  RENAULT SANDERO STW 16HP 13/13 ;https://photos.sodresantoro.com.br/veiculos/24178/2402914/1687440142_C1425260A.JPG?ims=430x323;/leilao/24178/lote/2402914/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:30;R$ 6.500;Visitas: 335 | Lances: 13
Leilão 24178 - 0083 -  VOLKSWAGEN VOYAGE TL MB 15/16 ;https://photos.sodresantoro.com.br/veiculos/24178/2402915/1686748261_C1423607A.JPG?ims=430x323;/leilao/24178/lote/2402915/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:31;R$ 11.500;Visitas: 261 | Lances: 21
Leilão 24178 - 0084 -  CHEVROLET PRISMA JOY 06/07 ;https://photos.sodresantoro.com.br/veiculos/24178/2402917/1687193200_C1424433A.JPG?ims=430x323;/leilao/24178/lote/2402917/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:32;R$ 6.000;Visitas: 379 | Lances: 20
Leilão 24178 - 0085 -  CITROEN C4 CACTUS FEEL A 18/19 ;https://photos.sodresantoro.com.br/veiculos/24178/2402918/1687540566_C1425638A.JPG?ims=430x323;/leilao/24178/lote/2402918/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:33;R$ 15.500;Visitas: 264 | Lances: 30
Leilão 24178 - 0086 -  JEEP COMPASS LONGITUDE 20/20 ;https://photos.sodresantoro.com.br/veiculos/24178/2402919/1683218459_C1415459A.JPG?ims=430x323;/leilao/24178/lote/2402919/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:33;R$ 34.000;Visitas: 909 | Lances: 60
Leilão 24178 - 0087 -  CHEVROLET S10 LTZ 21/22 ;https://photos.sodresantoro.com.br/veiculos/24178/2402938/1687189297_C1424455A.JPG?ims=430x323;/leilao/24178/lote/2402938/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:34;R$ 81.000;Visitas: 1023 | Lances: 111
Leilão 24178 - 0088 -  FORD ECOSPORT FSL 1.6 13/14 ;https://photos.sodresantoro.com.br/veiculos/24178/2402931/1685457643_C1420719A.JPG?ims=430x323;/leilao/24178/lote/2402931/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:35;R$ 15.500;Visitas: 645 | Lances: 26
Leilão 24178 - 0089 -  FIAT PALIO ATTRACTIV 1.4 11/12 ;https://photos.sodresantoro.com.br/veiculos/24178/2402932/1688477005_C1425971A.JPG?ims=430x323;/leilao/24178/lote/2402932/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:36;R$ 13.500;Visitas: 1203 | Lances: 27
Leilão 24178 - 0090 -  PEUGEOT 207 HB XR S 08/09 ;https://photos.sodresantoro.com.br/veiculos/24178/2403011/1677095180_C1399864A.JPG?ims=430x323;/leilao/24178/lote/2403011/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:36;R$ 5.000;Visitas: 619 | Lances: 25
Leilão 24178 - 0091 -  VOLKSWAGEN T CROSS SENSE TSI AD 21/22 ;https://photos.sodresantoro.com.br/veiculos/24178/2402943/1687545083_C1425585A.JPG?ims=430x323;/leilao/24178/lote/2402943/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:37;R$ 34.000;Visitas: 866 | Lances: 64
Leilão 24178 - 0092 -  HONDA CITY EX CVT 15/15 ;https://photos.sodresantoro.com.br/veiculos/24178/2402939/1687448694_C1425289A.JPG?ims=430x323;/leilao/24178/lote/2402939/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:38;R$ 19.000;Visitas: 908 | Lances: 32
Leilão 24178 - 0093 -  VOLKSWAGEN GOL SPECIAL MB 14/15 ;https://photos.sodresantoro.com.br/veiculos/24178/2402945/1678131078_C1402268A.JPG?ims=430x323;/leilao/24178/lote/2402945/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:39;R$ 13.000;Visitas: 1003 | Lances: 24
Leilão 24178 - 0094 -  FIAT STRADA ADVENTURE CD 15/16 ;https://photos.sodresantoro.com.br/veiculos/24178/2402941/1686941529_C1424284A.JPG?ims=430x323;/leilao/24178/lote/2402941/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:39;R$ 31.500;Visitas: 717 | Lances: 57
Leilão 24178 - 0095 -  NISSAN FRONTIER S 4X2 13/14 ;https://photos.sodresantoro.com.br/veiculos/24178/2402935/1685385980_C1420381A.JPG?ims=430x323;/leilao/24178/lote/2402935/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:40;R$ 25.000;Visitas: 559 | Lances: 34
Leilão 24178 - 0096 -  FIAT PALIO ATTRACT 1.0 14/15 ;https://photos.sodresantoro.com.br/veiculos/24178/2402927/1687978380_C1426448A.JPG?ims=430x323;/leilao/24178/lote/2402927/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:41;R$ 12.000;Visitas: 560 | Lances: 16
Leilão 24178 - 0097 -  VOLKSWAGEN POLO SEDAN 1.6 07/08 ;https://photos.sodresantoro.com.br/veiculos/24178/2403019/1683820613_C1417017A.JPG?ims=430x323;/leilao/24178/lote/2403019/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:42;R$ 10.200;Visitas: 752 | Lances: 47
Leilão 24178 - 0098 -  VOLKSWAGEN GOL TL MB 15/16 ;https://photos.sodresantoro.com.br/veiculos/24178/2402936/1688480710_C1401491A.JPG?ims=430x323;/leilao/24178/lote/2402936/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:42;R$ 14.500;Visitas: 878 | Lances: 17
Leilão 24178 - 0099 -  NISSAN KICKS SV CVT 19/20 ;https://photos.sodresantoro.com.br/veiculos/24178/2402926/1678302308_C1402672A.JPG?ims=430x323;/leilao/24178/lote/2402926/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4863/;05/07 - 10:43;R$ 16.000;Visitas: 539 | Lances: 21
